time_bucket_2_accel,x (m/s^2),y (m/s^2),z (m/s^2),B (Raw)
10675,3.98,2.41,-8.53,509
10676,3.94,2.41,-8.57,509
10677,3.94,2.44,-8.57,509
10678,3.94,2.41,-8.53,509
10679,3.9,2.41,-8.61,509
10680,3.9,2.44,-8.53,509
10681,3.94,2.44,-8.53,509
10682,3.94,2.41,-8.73,509
10683,3.98,2.52,-8.61,509
10684,3.9,2.41,-8.69,509
10685,3.9,2.44,-8.57,509
10686,3.94,2.41,-8.57,509
10687,3.94,2.41,-8.53,509
10689,3.9,2.41,-8.57,509
10690,3.94,2.44,-8.57,509
10691,3.94,2.29,-8.38,509
10692,3.87,2.41,-8.53,509
10693,3.94,2.37,-8.57,509
10694,3.9,2.41,-8.57,509
10695,3.9,2.41,-8.53,509
10696,3.9,2.41,-8.53,509
10697,3.98,2.37,-8.61,509
10698,3.94,2.41,-8.57,509
10699,3.94,2.44,-8.57,509
10700,3.9,2.44,-8.53,509
10701,3.9,2.44,-8.53,509
10702,3.9,2.41,-8.61,509
10703,3.9,2.41,-8.57,509
10704,3.98,2.37,-8.61,509
10705,3.94,2.37,-8.57,509
10706,3.9,2.41,-8.53,509
10707,3.87,2.44,-8.57,509
10708,3.9,2.41,-8.57,509
10709,3.9,2.41,-8.57,509
10710,3.94,2.41,-8.57,509
10711,3.9,2.41,-8.57,509
10712,3.94,2.41,-8.53,509
10713,3.9,2.41,-8.57,509
10714,3.9,2.41,-8.57,509
10715,3.9,2.37,-8.53,509
10716,3.9,2.41,-8.57,509
10717,3.9,2.41,-8.57,509
10718,3.9,2.41,-8.61,509
10719,3.94,2.44,-8.57,509
10720,3.9,2.41,-8.53,509
10721,3.9,2.44,-8.53,509
10722,3.94,2.41,-8.53,509
10723,3.94,2.41,-8.57,509
10725,3.9,2.44,-8.88,509
10726,3.94,2.44,-8.57,509
10727,3.94,2.41,-8.57,509
10728,3.9,2.44,-8.61,509
10729,3.9,2.44,-8.61,509
10730,3.9,2.41,-8.57,509
10731,3.94,2.41,-8.57,509
10732,3.9,2.44,-8.61,509
10733,3.94,2.44,-8.57,509
10734,3.94,2.41,-8.38,509
10735,3.9,2.56,-8.77,509
10736,3.87,2.33,-8.46,509
10737,3.9,2.41,-8.61,509
10738,3.94,2.41,-8.57,509
10739,3.9,2.44,-8.53,509
10740,3.94,2.41,-8.57,509
10741,3.94,2.41,-8.57,509
10742,3.9,2.41,-8.57,509
10743,3.98,2.41,-8.57,509
10744,3.9,2.41,-8.53,509
10745,3.9,2.44,-8.57,509
10746,3.9,2.44,-8.57,509
10747,3.9,2.44,-8.53,509
10748,3.9,2.44,-8.53,509
10749,3.94,2.41,-8.57,509
10750,3.94,2.41,-8.57,509
10751,3.94,2.41,-8.65,509
10752,3.94,2.41,-8.57,509
10753,3.87,2.44,-8.57,509
10754,3.9,2.44,-8.57,509
10755,3.94,2.44,-8.53,509
10756,3.9,2.44,-8.61,509
10757,3.9,2.41,-8.57,509
10758,3.94,2.41,-8.53,509
10759,3.87,2.41,-8.57,509
10760,3.9,2.41,-8.61,509
10762,3.9,2.41,-8.57,509
10763,3.87,2.44,-8.57,509
10764,3.94,2.41,-8.61,509
10765,3.94,2.44,-8.53,509
10766,3.94,2.41,-8.61,509
10767,3.9,2.41,-8.57,509
10768,3.94,2.41,-8.53,509
10769,3.94,2.41,-8.57,509
10770,3.94,2.41,-8.61,509
10771,3.87,2.44,-8.61,509
10772,3.94,2.44,-8.61,509
10773,3.9,2.44,-8.53,509
10774,3.94,2.41,-8.57,509
10775,3.9,2.41,-8.53,509
10776,3.9,2.41,-8.61,509
10777,3.94,2.41,-8.5,509
10778,3.9,2.41,-8.5,509
10779,3.94,2.44,-8.53,509
10780,3.94,2.41,-8.53,509
10781,3.94,2.44,-8.53,509
10782,3.94,2.41,-8.57,509
10783,3.94,2.41,-8.5,509
10784,3.94,2.44,-8.57,509
10785,3.94,2.37,-8.53,509
10786,3.94,2.41,-8.5,509
10787,3.94,2.41,-8.57,509
10788,3.9,2.44,-8.53,509
10789,3.94,2.41,-8.57,509
10790,3.94,2.44,-8.57,509
10791,3.9,2.44,-8.57,509
10792,3.87,2.44,-8.57,509
10793,3.94,2.37,-8.61,509
10794,3.94,2.41,-8.53,509
10795,3.98,2.41,-8.57,509
10796,3.9,2.44,-8.53,509
10798,3.94,2.41,-8.53,509
10799,3.9,2.44,-8.57,509
10800,3.94,2.41,-8.57,509
10801,3.94,2.44,-8.61,509
10802,3.94,2.41,-8.57,509
10803,3.94,2.41,-8.57,509
10804,3.94,2.41,-8.53,509
10805,3.9,2.41,-8.57,509
10806,3.94,2.44,-8.57,509
10807,3.94,2.44,-8.53,509
10808,3.94,2.44,-8.61,509
10809,3.94,2.44,-8.57,509
10810,3.94,2.44,-8.57,509
10811,3.94,2.44,-8.53,509
10812,3.9,2.41,-8.53,509
10813,3.87,2.44,-8.57,509
10814,3.94,2.41,-8.57,509
10815,3.94,2.41,-8.53,509
10816,3.94,2.41,-8.53,509
10817,3.9,2.41,-8.57,509
10818,3.9,2.44,-8.57,509
10819,3.94,2.44,-8.53,509
10820,3.9,2.44,-8.57,509
10821,3.94,2.41,-8.57,509
10822,3.9,2.44,-8.57,509
10823,3.9,2.41,-8.61,509
10824,3.9,2.44,-8.61,509
10825,3.9,2.41,-8.53,509
10826,3.9,2.44,-8.53,509
10827,3.9,2.41,-8.53,509
10828,3.94,2.41,-8.57,509
10829,3.9,2.44,-8.57,509
10830,3.94,2.41,-8.53,509
10831,3.94,2.44,-8.53,509
10832,3.94,2.41,-8.57,509
10833,3.94,2.41,-8.57,509
10834,3.94,2.44,-8.53,509
10836,3.94,2.41,-8.53,509
10837,3.94,2.37,-8.57,509
10838,3.94,2.41,-8.57,509
10839,3.9,2.41,-8.57,509
10840,3.9,2.41,-8.57,509
10841,3.9,2.41,-8.61,509
10842,3.94,2.44,-8.57,509
10843,3.9,2.41,-8.57,509
10844,3.9,2.41,-8.57,509
10845,3.9,2.41,-8.61,509
10846,3.9,2.44,-8.53,509
10847,3.94,2.44,-8.65,509
10848,3.9,2.41,-8.53,509
10849,3.94,2.41,-8.57,509
10850,3.9,2.41,-8.53,509
10851,3.94,2.41,-8.53,509
10852,3.9,2.44,-8.53,509
10853,3.9,2.41,-8.53,509
10854,3.94,2.41,-8.61,509
10855,3.9,2.41,-8.5,509
10856,3.94,2.41,-8.57,509
10857,3.94,2.41,-8.53,509
10858,3.9,2.44,-8.57,509
10859,3.9,2.41,-8.57,509
10860,3.94,2.44,-8.53,509
10861,3.94,2.41,-8.53,509
10862,3.9,2.41,-8.57,509
10863,3.9,2.41,-8.57,509
10864,3.94,2.41,-8.57,509
10865,3.9,2.41,-8.57,509
10866,3.9,2.44,-8.53,509
10867,3.94,2.41,-8.53,509
10868,3.9,2.41,-8.57,509
10869,3.9,2.41,-8.57,509
10870,3.9,2.41,-8.57,509
10872,3.9,2.41,-8.65,509
10873,3.9,2.41,-8.61,509
10874,3.94,2.41,-8.53,509
10875,3.87,2.41,-8.53,509
10876,3.94,2.41,-8.57,509
10877,3.94,2.37,-8.53,509
10878,3.9,2.41,-8.53,509
10879,3.87,2.41,-8.53,509
10880,3.94,2.44,-8.5,509
10881,3.98,2.41,-8.53,509
10882,3.9,2.44,-8.61,509
10883,3.9,2.37,-8.53,509
10884,3.94,2.41,-8.65,509
10885,3.94,2.41,-8.65,509
10886,3.9,2.44,-8.38,509
10887,3.94,2.44,-8.3,509
10888,3.94,2.44,-8.42,509
10889,3.9,2.41,-8.53,509
10890,3.9,2.41,-8.57,509
10891,3.9,2.44,-8.57,509
10892,3.94,2.41,-8.57,509
10893,3.9,2.41,-8.53,509
10894,3.94,2.41,-8.53,509
10895,3.94,2.41,-8.61,509
10896,3.94,2.41,-8.53,509
10897,3.94,2.41,-8.57,509
10898,3.94,2.41,-8.53,509
10899,3.94,2.41,-8.53,509
10900,3.94,2.37,-8.57,509
10901,3.94,2.44,-8.57,509
10902,3.9,2.41,-8.57,509
10903,3.9,2.41,-8.57,509
10904,3.9,2.41,-8.57,509
10905,3.9,2.41,-8.57,509
10906,3.94,2.41,-8.57,509
10907,3.98,2.41,-8.57,509
10909,3.9,2.44,-8.53,509
10910,3.9,2.41,-8.53,509
10911,3.94,2.37,-8.57,509
10912,3.9,2.44,-8.53,509
10913,3.98,2.41,-8.57,509
10914,3.9,2.41,-8.53,509
10915,3.94,2.44,-8.53,509
10916,3.9,2.41,-8.53,509
10917,3.9,2.41,-8.53,509
10918,3.9,2.41,-8.53,509
10919,3.87,2.48,-8.77,509
10920,3.94,2.26,-8.53,509
10921,3.94,2.41,-8.69,509
10922,3.9,2.44,-8.53,509
10923,3.87,2.41,-8.57,509
10924,3.9,2.41,-8.5,509
10925,3.94,2.41,-8.57,509
10926,3.9,2.41,-8.57,509
10927,3.9,2.44,-8.53,509
10928,3.94,2.41,-8.53,509
10929,3.94,2.41,-8.57,509
10930,3.87,2.44,-8.57,509
10931,3.94,2.41,-8.53,509
10932,3.98,2.41,-8.57,509
10933,3.9,2.44,-8.57,509
10934,3.94,2.44,-8.57,509
10935,3.9,2.41,-8.53,509
10936,3.94,2.41,-8.8,509
10937,3.87,2.44,-8.53,509
10938,3.94,2.41,-8.57,509
10939,3.94,2.41,-8.53,509
10940,3.9,2.41,-8.53,509
10941,3.94,2.41,-8.57,509
10942,3.9,2.44,-8.57,509
10943,3.9,2.44,-8.57,509
10945,3.94,2.44,-8.57,509
10946,3.9,2.44,-8.53,509
10947,3.9,2.41,-8.53,509
10948,3.9,2.41,-8.57,509
10949,3.94,2.41,-8.61,509
10950,3.9,2.44,-8.61,509
10951,3.9,2.41,-8.57,509
10952,3.9,2.41,-8.57,509
10953,3.9,2.41,-8.57,509
10954,3.87,2.48,-8.88,509
10955,3.94,2.37,-8.73,509
10956,3.94,2.41,-8.53,509
10957,3.9,2.44,-8.53,509
10958,3.94,2.41,-8.57,509
10959,3.94,2.37,-8.53,509
10960,3.87,2.44,-8.57,509
10961,3.87,2.44,-8.57,509
10962,3.94,2.41,-8.57,509
10963,3.9,2.41,-8.53,509
10964,3.94,2.41,-8.53,509
10965,3.94,2.44,-8.57,509
10966,3.94,2.41,-8.53,509
10967,3.94,2.41,-8.57,509
10968,3.94,2.37,-8.57,509
10969,3.9,2.44,-8.53,509
10970,3.9,2.44,-8.53,509
10971,3.94,2.44,-8.53,509
10972,3.9,2.41,-8.5,509
10973,3.9,2.41,-8.53,509
10974,3.9,2.44,-8.5,509
10975,3.9,2.41,-8.53,509
10976,3.98,2.41,-8.57,509
10977,3.94,2.44,-8.53,509
10978,3.9,2.41,-8.57,509
10979,3.94,2.41,-8.57,509
10980,3.9,2.41,-8.5,509
10982,3.9,2.44,-8.53,509
10983,3.94,2.41,-8.57,509
10984,3.9,2.41,-8.53,509
10985,3.87,2.44,-8.57,509
10986,3.9,2.44,-8.53,509
10987,3.9,2.44,-8.57,509
10988,3.94,2.37,-8.5,509
10989,3.94,2.41,-8.53,509
10990,3.9,2.44,-8.57,509
10991,3.94,2.41,-8.57,509
10992,3.87,2.41,-8.53,509
10993,3.94,2.41,-8.53,509
10994,3.9,2.41,-8.61,509
10995,3.9,2.44,-8.57,509
10996,3.9,2.44,-8.57,509
10997,3.9,2.44,-8.53,509
10998,3.87,2.44,-8.57,509
10999,3.94,2.44,-8.57,509
11000,3.9,2.41,-8.53,509
11001,3.94,2.41,-8.61,509
11002,3.9,2.41,-8.53,509
11003,3.87,2.44,-8.5,509
11004,3.9,2.41,-8.53,509
11005,3.87,2.44,-8.53,509
11006,3.9,2.44,-8.57,509
11007,3.9,2.41,-8.53,509
11008,3.9,2.44,-8.57,509
11009,3.9,2.41,-8.53,509
11010,3.94,2.37,-8.57,509
11011,3.87,2.41,-8.53,509
11012,3.94,2.41,-8.57,509
11013,3.94,2.44,-8.53,509
11014,3.94,2.41,-8.53,509
11015,3.9,2.41,-8.53,509
11016,3.9,2.44,-8.53,509
11018,3.94,2.41,-8.53,509
11019,3.94,2.41,-8.53,509
11020,3.9,2.41,-8.5,509
11021,3.94,2.41,-8.57,509
11022,3.9,2.41,-8.53,509
11023,3.87,2.41,-8.57,509
11024,3.94,2.44,-8.57,509
11025,3.9,2.41,-8.57,509
11026,3.94,2.41,-8.53,509
11027,3.94,2.41,-8.53,509
11028,3.9,2.41,-8.57,509
11029,3.94,2.41,-8.61,509
11030,3.94,2.44,-8.53,509
11031,3.87,2.44,-8.53,509
11032,3.94,2.41,-8.53,509
11033,3.9,2.41,-8.53,509
11034,3.87,2.41,-8.57,509
11035,3.9,2.41,-8.53,509
11036,3.9,2.44,-8.57,509
11037,3.9,2.41,-8.57,509
11038,3.94,2.41,-8.53,509
11039,3.94,2.41,-8.53,509
11040,3.9,2.41,-8.61,509
11041,3.9,2.44,-8.53,509
11042,3.87,2.41,-8.57,509
11043,3.94,2.41,-8.53,509
11044,3.9,2.44,-8.57,509
11045,3.94,2.41,-8.5,509
11046,3.94,2.41,-8.53,509
11047,3.94,2.41,-8.53,509
11048,3.9,2.41,-8.57,509
11049,3.9,2.41,-8.53,509
11050,3.94,2.44,-8.57,509
11051,3.9,2.41,-8.57,509
11052,3.9,2.41,-8.57,509
11053,3.98,2.41,-8.57,509
11054,3.94,2.41,-8.57,509
11056,3.94,2.41,-8.53,509
11057,3.87,2.41,-8.5,509
11058,3.94,2.26,-8.53,509
11059,3.9,2.44,-8.77,509
11060,3.87,2.44,-8.53,509
11061,3.94,2.44,-8.53,509
11062,3.9,2.41,-8.57,509
11063,3.9,2.41,-8.53,509
11064,3.9,2.41,-8.53,509
11065,3.9,2.41,-8.57,509
11066,3.9,2.41,-8.57,509
11067,3.9,2.44,-8.57,509
11068,3.9,2.41,-8.53,509
11069,3.9,2.41,-8.57,509
11070,3.94,2.41,-8.57,509
11071,3.94,2.41,-8.57,509
11072,3.9,2.37,-8.57,509
11073,3.9,2.41,-8.46,509
11074,3.9,2.41,-8.57,509
11075,3.9,2.44,-8.61,509
11076,3.9,2.41,-8.57,509
11077,3.9,2.41,-8.57,509
11078,3.9,2.41,-8.53,509
11079,3.94,2.41,-8.5,509
11080,3.9,2.44,-8.57,509
11081,3.9,2.44,-8.57,509
11082,3.9,2.44,-8.53,509
11083,3.94,2.44,-8.57,509
11084,3.9,2.41,-8.53,509
11085,3.94,2.44,-8.53,509
11086,3.94,2.41,-8.53,509
11087,3.9,2.41,-8.53,509
11088,3.94,2.44,-8.53,509
11089,3.9,2.41,-8.53,509
11091,3.9,2.41,-8.57,509
11092,3.94,2.41,-8.53,509
11093,3.94,2.44,-8.53,509
11094,3.94,2.41,-8.53,509
11095,3.94,2.41,-8.65,509
11096,3.9,2.44,-8.53,509
11097,3.94,2.37,-8.53,509
11098,3.9,2.41,-8.53,509
11099,3.9,2.41,-8.53,509
11100,3.9,2.44,-8.57,509
11101,3.9,2.41,-8.57,509
11102,3.94,2.37,-8.53,509
11103,3.94,2.44,-8.53,509
11104,3.94,2.41,-8.53,509
11105,3.87,2.44,-8.53,509
11106,3.94,2.41,-8.57,509
11107,3.9,2.41,-8.53,509
11108,3.94,2.41,-8.53,509
11109,3.87,2.44,-8.57,509
11110,3.9,2.41,-8.57,509
11111,3.94,2.37,-8.53,509
11112,3.9,2.44,-8.57,509
11113,3.9,2.41,-8.61,509
11114,3.9,2.41,-8.5,509
11115,3.87,2.41,-8.53,509
11116,3.9,2.37,-8.61,509
11117,3.87,2.44,-8.53,509
11118,5.92,-2.44,3.81,509
11119,9.51,0.3,-5.9,509
11120,7.12,1.92,-6.79,509
11121,6.86,1.5,-6.91,509
11122,6.82,1.39,-7.02,509
11123,5.58,2.22,-5.82,509
11124,6.82,1.39,-6.48,509
11125,10.7,-1.73,-4.93,509
11126,7.49,1.28,-5.98,509
11128,7.23,1.58,-6.33,509
11129,7.6,1.02,-5.98,509
11130,7.53,1.17,-6.02,509
11131,7.57,1.13,-5.98,509
11132,7.53,1.17,-6.02,509
11133,7.57,1.17,-5.98,509
11134,7.45,1.17,-5.98,509
11135,7.53,1.17,-5.98,509
11136,7.53,1.17,-6.02,509
11137,7.53,1.17,-6.02,509
11138,7.53,1.17,-5.98,509
11139,7.57,1.17,-6.02,509
11140,7.53,1.17,-6.02,509
11141,7.49,1.17,-6.02,509
11142,7.53,1.17,-6.02,509
11143,7.53,1.2,-6.02,509
11144,7.49,1.2,-6.02,509
11145,7.53,1.17,-6.02,509
11146,7.53,1.13,-5.94,509
11147,7.53,1.2,-6.06,509
11148,7.53,1.17,-6.02,509
11149,7.53,1.17,-6.02,509
11150,7.49,1.24,-6.06,509
11151,7.49,1.2,-5.98,509
11152,7.53,1.17,-5.98,509
11153,7.49,1.17,-6.06,509
11154,7.49,1.2,-5.94,509
11155,7.49,1.2,-6.02,509
11156,7.53,1.17,-5.98,509
11157,7.49,1.2,-6.02,509
11158,7.49,1.17,-6.02,509
11159,7.45,1.2,-6.02,509
11160,7.45,1.2,-6.02,509
11161,7.45,1.17,-6.37,509
11162,7.45,1.2,-6.02,509
11164,7.45,1.24,-6.02,509
11165,7.49,1.17,-6.02,509
11166,7.49,1.2,-6.02,509
11167,7.42,1.24,-6.02,509
11168,7.45,1.2,-6.02,509
11169,7.45,1.2,-6.06,509
11170,7.45,1.2,-6.02,509
11171,7.49,1.2,-6.02,509
11172,7.45,1.17,-6.1,509
11173,7.45,1.24,-5.94,509
11174,7.49,1.2,-6.02,509
11175,7.45,1.24,-6.02,509
11176,7.49,1.24,-6.06,509
11177,7.45,1.24,-6.06,509
11178,7.45,1.24,-6.06,509
11179,7.49,1.2,-6.06,509
11180,7.49,1.2,-6.02,509
11181,7.45,1.24,-6.02,509
11182,7.45,1.24,-6.06,509
11183,7.49,1.24,-6.1,509
11184,7.45,1.28,-6.02,509
11185,7.53,1.17,-6.02,509
11186,7.49,1.2,-6.06,509
11187,7.45,1.2,-5.98,509
11188,7.45,1.2,-6.02,509
11189,7.45,1.32,-6.25,509
11190,7.42,1.2,-5.94,509
11191,7.42,1.2,-6.02,509
11192,7.45,1.2,-6.06,509
11193,7.45,1.2,-6.02,509
11194,7.49,1.2,-6.06,509
11195,7.49,1.17,-6.1,509
11196,7.49,1.24,-6.02,509
11197,7.49,1.2,-6.06,509
11198,7.49,1.24,-6.06,509
11200,7.45,1.24,-6.02,509
11201,7.45,1.2,-6.06,509
11202,7.45,1.24,-6.06,509
11203,7.45,1.24,-6.06,509
11204,7.42,1.24,-6.06,509
11205,7.49,1.2,-6.02,509
11206,7.45,1.09,-5.9,509
11207,7.42,1.24,-6.02,509
11208,7.45,1.2,-6.06,509
11209,7.45,1.2,-6.02,509
11210,7.45,1.24,-6.06,509
11211,7.45,1.24,-6.06,509
11212,7.45,1.17,-6.06,509
11213,7.42,1.28,-6.1,509
11214,-3.05,0.53,-10,509
11215,-2.45,-1.95,-6.83,509
11216,1.44,-1.73,-7.99,509
11217,0.2,2.71,-6.44,509
11218,1.77,-0.34,-9.66,509
11219,1.55,0.15,-8.84,509
11220,0.65,3.5,-9.66,509
11221,0.02,2.18,-11.75,509
11222,-0.13,-2.59,-8.73,509
11223,0.91,0.49,-10.12,509
11224,1.14,0,-9.69,509
11225,2.67,1.84,-9.46,509
11226,0.62,-3.72,-10,509
11227,0.99,1.43,-12.67,509
11228,1.1,0.64,-9.31,509
11229,0.54,0.68,-9.23,509
11230,1.96,2.37,-10.86,509
11231,0.5,2.26,-9.93,509
11232,2.3,2.52,-9.81,509
11233,-0.09,4.89,-9.39,509
11234,2.41,6.69,-12.02,509
11235,0.39,1.09,-8.77,509
11237,1.25,2.22,-7.72,509
11238,-1.44,-6.08,-11.4,509
11239,0.32,6.24,-6.25,509
11240,0.69,4.13,-10.86,509
11241,4.91,1.05,-9.69,509
11242,3.72,1.65,-13.02,509
11243,-0.21,-0.26,-7.22,509
11244,2.15,4.7,-11.09,509
11245,2.97,5.75,-13.56,509
11246,2.63,4.36,-7.64,509
11247,1.4,5.26,-15.54,509
11248,-0.09,-0.86,-8.07,509
11249,0.2,2.26,-11.36,509
11250,1.44,-1.69,-5.98,509
11251,1.06,6.84,-10.04,509
11252,4.28,-2.63,-13.06,509
11253,0.02,-3,-5.4,509
11254,2.07,-4.73,-9,509
11255,0.91,-2.59,-12.29,509
11256,0.58,-3.08,-6.6,509
11257,3.49,2.48,-8.07,509
11258,1.92,-4.06,-4.16,509
11259,2.03,5.3,-9.66,509
11260,0.32,1.92,-10.89,509
11261,2.82,0.04,-7.22,509
11262,1.62,-0.71,-10.51,509
11263,-0.92,25.02,-12.95,509
11264,2.67,-8.86,-19.6,509
11265,2.78,-0.56,-9.27,509
11266,1.89,0.08,-8.61,509
11267,-3.57,5.41,-8.22,509
11268,-2.45,-8.9,-13.56,509
11269,-0.39,-2.4,-10.51,509
11270,-0.95,1.92,-10.35,509
11271,-2.56,-1.01,-8.46,509
11273,-0.88,-2.93,-9.35,509
11274,0.69,-2.1,-10.31,509
11275,2.41,-4.81,-8.15,509
11276,-0.73,0.38,-9.23,509
11277,-2.6,2.44,-10.82,509
11278,-0.32,-0.49,-10.86,509
11279,0.28,-2.18,-10.28,509
11280,-0.28,-0.94,-9.69,509
11281,-1.63,-1.76,-7.41,509
11282,-1.44,-4.17,-10.82,509
11283,2.6,0.49,-11.44,509
11284,0.95,2.71,-12.87,509
11285,3.57,0.08,-9.54,509
11286,1.29,-1.35,-12.83,509
11287,3.12,0.23,-10.2,509
11288,1.14,-1.13,-10.12,509
11289,0.99,-1.8,-9.81,509
11290,1.21,0.9,-6.79,509
11291,-0.06,-1.99,-6.6,509
11292,1.51,0.34,-6.06,509
11293,1.44,-3.15,-10.28,509
11294,0.5,1.73,-10.55,509
11295,0.05,1.65,-9.19,509
11296,0.5,1.17,-9.58,509
11297,0.02,1.28,-9.39,509
11298,0.02,-0.37,-10.04,509
11299,1.55,4.7,-11.24,509
11300,3.31,-0.71,-9.89,509
11301,2.97,-1.39,-8.8,509
11302,2.33,-1.84,-11.86,509
11303,0.47,0.34,-10,509
11304,0.62,-2.74,-9.08,509
11305,1.18,0.45,-10.39,509
11306,3.19,-5.71,-8.3,509
11307,0.05,0.6,-5.9,509
11308,1.62,-2.63,-8.8,509
11310,-0.58,-1.69,-10.35,509
11311,-0.28,-0.64,-10.74,509
11312,1.1,-0.49,-10.31,509
11313,-0.95,0.3,-8.26,509
11314,1.03,-2.18,-9.66,509
11315,-1.29,-1.31,-10.31,509
11316,1.96,-0.11,-9.89,509
11317,0.91,-0.26,-10.82,509
11318,0.58,-0.82,-9.08,509
11319,0.62,-1.8,-9.69,509
11320,-0.39,0.15,-9.77,509
11321,0.2,-0.98,-9.85,509
11322,0.35,0.38,-10.16,509
11323,-0.36,-0.82,-9.19,509
11324,0.09,-0.45,-9.73,509
11325,0.24,-0.26,-9.69,509
11326,0.13,-0.11,-9.66,509
11327,0.73,-0.71,-9.69,509
11328,1.14,-0.45,-9.46,509
11329,-0.54,0.98,-9.69,509
11330,-1.29,-2.55,-8.92,509
11331,0.88,-1.76,-9.69,509
11332,-0.95,-9.69,1.41,509
11333,0.09,1.02,0.33,509
11334,-2.82,-5.52,0.64,509
11335,-8.84,-0.04,-3.7,509
11336,-7.12,1.62,-6.68,509
11337,-6.04,0.9,-6.95,509
11338,-7.79,-2.63,-5.09,509
11339,-8.61,-3.45,-3.08,509
11340,-0.36,0.83,-4.7,509
11341,-10.11,7.55,-3.7,509
11342,-10.59,1.92,-3.12,509
11343,-9.51,0.68,-3.04,509
11344,-9.51,0.45,-2.57,509
11346,-9.51,0.38,-2.65,509
11347,-9.4,0.11,-2.88,509
11348,-9.32,0.08,-3.12,509
11349,-9.36,0.11,-3.04,509
11350,-9.4,0.08,-3.08,509
11351,-9.44,0.15,-2.92,509
11352,-9.62,1.13,-2.23,509
11353,-9.47,0.87,-2.73,509
11354,-1.96,-5.15,2.73,509
11355,-5.51,-2.29,8.03,509
11356,-5.85,-3.76,6.98,509
11357,-9.36,-0.04,2.61,509
11358,-9.88,0.26,-0.06,509
11359,-9.62,0.34,-0.6,509
11360,-9.88,0.64,1.03,509
11361,-9.81,0.6,0.75,509
11362,-9.88,0.56,0.6,509
11363,-6.63,0.75,-4.78,509
11364,-12.31,-1.16,-14.92,509
11365,4.95,4.77,-6.99,509
11366,-5.77,1.99,-9.81,509
11367,-2.9,3.31,-6.06,509
11368,-2.15,3.19,-9.85,509
11369,-4.69,4.51,-9.08,509
11370,-5.44,3.53,-7.3,509
11371,-6.41,2.59,-6.44,509
11372,-5.59,3.42,-7.41,509
11373,-3.46,0.87,-7.14,509
11374,-7.98,4.06,-4.24,509
11375,-8.02,3.83,-4.01,509
11376,-8.46,4.66,-4.16,509
11377,-8.02,4.02,-3.97,509
11378,-9.66,2.97,-2.61,509
11379,-1.55,-2.25,1.84,509
11380,-3.27,-5.9,7.95,509
11381,-4.39,1.77,11.32,509
11383,2.74,2.74,-10,509
11384,-8.24,-9.39,4.59,509
11385,-3.05,-9.5,2.07,509
11386,2.74,-9.54,-2.65,509
11387,-4.77,-9.09,-3.7,509
11388,-7.42,-2.74,-7.37,509
11389,-7.04,-2.06,-6.29,509
11390,-8.69,-3.45,-3.58,510
11391,2.41,-10.07,6.02,509
11392,4.91,-8.34,3.31,509
11393,6.11,-5.71,5.51,509
11394,5.02,-5.82,7.57,509
11395,1.4,-1.99,9.5,509
11396,1.96,-3.57,9.15,509
11397,2.22,-6.87,6.4,509
11398,4.43,-7.1,5.32,509
11399,2.22,-7.29,5.55,509
11400,1.44,-7.06,8.77,509
11401,3.08,-7.32,5.28,509
11402,3.68,-6.91,6.83,509
11403,1.44,-5.48,7.68,509
11404,2.89,-5.93,5.86,509
11405,1.77,-5.6,8.26,509
11406,2.26,-6.08,7.8,509
11407,1.18,-5.82,10.08,509
11408,0.69,-8.41,6.64,509
11409,0.76,-7.17,7.26,509
11410,1.47,-6.65,7.41,509
11411,-6.04,8.23,14.34,509
11412,-2.6,7.06,5.13,509
11413,-2.71,6.01,9.35,509
11414,-2.71,6.46,9.07,509
11415,0.28,-5.07,1.68,510
11416,8.39,-6.23,3.15,509
11417,-6.45,-7.17,9.07,509
11419,-8.76,-4.21,9.73,509
11420,-3.53,2.11,13.45,509
11421,-1.29,-2.48,10.2,509
11422,-1.85,-1.99,10.55,509
11423,-4.35,-0.86,13.68,509
11424,-0.77,-3.6,4.86,509
11425,-1.29,1.2,11.32,509
11426,-0.8,-3.72,9.5,509
11427,0.24,-2.93,8.65,509
11428,-0.09,-0.52,10.16,509
11429,-0.09,-0.49,9.89,509
11430,-0.09,-0.45,9.85,509
11431,-0.17,-0.49,9.81,509
11432,-0.09,-0.45,9.85,509
11433,-0.13,-0.41,9.93,509
11434,-0.21,-0.45,9.81,509
11435,-0.13,-0.45,9.93,509
11436,-0.17,-0.41,9.93,509
11437,-0.17,-0.41,9.89,509
11438,-0.13,-0.45,9.89,509
11439,-0.09,-0.49,9.85,509
11440,-0.13,-0.41,9.93,509
11441,-0.09,-0.49,9.96,509
11442,-0.13,-0.41,9.85,509
11443,-0.24,-0.37,9.66,509
11444,-0.17,-0.45,9.89,509
11445,-0.13,-0.37,9.89,509
11446,-0.17,-0.37,9.93,509
11447,-0.17,-0.45,9.85,509
11448,-0.24,-0.41,9.81,509
11449,-0.09,-0.56,9.66,509
11450,-0.21,-0.45,9.93,509
11451,-0.21,-0.52,9.85,509
11452,-0.24,-0.49,9.85,509
11453,-0.17,-0.45,9.89,509
11454,-0.17,-0.52,9.85,509
11456,-0.09,-0.45,9.85,509
11457,-0.17,-0.45,9.89,509
11458,-0.09,-0.41,9.85,509
11459,-0.09,-0.45,9.93,509
11460,-0.13,-0.45,9.93,509
11461,-0.17,-0.45,9.81,509
